\\Hourly Demand Report,,,
\\Created at 2020-09-18 07:30:06,,,
\\For 2020,,,
Date,Hour,Market Demand,Ontario Demand
2020-07-22,10,19403,16986
2020-07-22,11,19918,17563
2020-07-22,12,20818,18322
2020-07-22,13,21302,18795
2020-07-22,14,21435,19052
2020-07-22,15,21643,19261
2020-07-22,16,21719,19444
2020-07-22,17,22064,19706
2020-07-22,18,22111,19972
2020-07-22,19,22196,19807
2020-07-22,20,21504,19249
2020-07-22,21,21284,18946
2020-07-22,22,20194,17843
2020-07-22,23,18770,16366
2020-07-22,24,17832,15127
2020-07-23,1,16788,14244
2020-07-23,2,16521,13705
2020-07-23,3,16203,13340
2020-07-23,4,16080,13180
2020-07-23,5,16389,13432
2020-07-23,6,17044,14142
2020-07-23,7,17738,15264
2020-07-23,8,18587,16254
2020-07-23,9,19096,16889
2020-07-23,10,19519,17389
2020-07-23,11,19870,17737
2020-07-23,12,20292,18269
2020-07-23,13,20829,18750
2020-07-23,14,21458,19083
2020-07-23,15,21843,19447
2020-07-23,16,22482,19876
2020-07-23,17,22694,20522
2020-07-23,18,22411,20458
2020-07-23,19,22270,19995
2020-07-23,20,21835,19274
2020-07-23,21,21210,18642
2020-07-23,22,19820,17516
2020-07-23,23,18238,15970
2020-07-23,24,17027,14580
2020-07-24,1,16462,13703
2020-07-24,2,16224,13239
2020-07-24,3,15862,12775
2020-07-24,4,16258,12754
2020-07-24,5,16642,13079
2020-07-24,6,16814,13746
2020-07-24,7,17189,14905
2020-07-24,8,18050,15953
2020-07-24,9,18766,16666
2020-07-24,10,19459,17394
2020-07-24,11,20270,18228
2020-07-24,12,20843,18767
2020-07-24,13,21326,19081
2020-07-24,14,21785,19296
2020-07-24,15,21946,19602
2020-07-24,16,22518,20224
2020-07-24,17,23258,21007
2020-07-24,18,23268,21112
2020-07-24,19,23037,20923
2020-07-24,20,22013,19885
2020-07-24,21,21226,19068
2020-07-24,22,19883,17917
2020-07-24,23,18321,16420
2020-07-24,24,17799,15119
2020-07-25,1,16582,14124
2020-07-25,2,16357,13416
2020-07-25,3,15945,12981
2020-07-25,4,15638,12649
2020-07-25,5,15485,12557
2020-07-25,6,15664,12675
2020-07-25,7,16462,13523
2020-07-25,8,17167,14620
2020-07-25,9,18270,15875
2020-07-25,10,19167,16794
2020-07-25,11,20112,17770
2020-07-25,12,20718,18378
2020-07-25,13,21177,18830
2020-07-25,14,21718,19115
2020-07-25,15,21919,19411
2020-07-25,16,22643,20179
2020-07-25,17,23232,20810
2020-07-25,18,23250,20765
2020-07-25,19,22584,20316
2020-07-25,20,21851,19594
2020-07-25,21,21500,19157
2020-07-25,22,20537,17984
2020-07-25,23,18969,16348
2020-07-25,24,17606,15012
2020-07-26,1,16679,14019
2020-07-26,2,16518,13437
2020-07-26,3,16571,12854
2020-07-26,4,16776,12677
2020-07-26,5,16535,12555
2020-07-26,6,16450,12683
2020-07-26,7,16768,13486
2020-07-26,8,17199,14698
2020-07-26,9,18479,16127
2020-07-26,10,19563,17350
2020-07-26,11,20690,18465
2020-07-26,12,21842,19481
2020-07-26,13,22497,20220
2020-07-26,14,22898,20581
2020-07-26,15,23153,20904
2020-07-26,16,23929,21560
2020-07-26,17,25268,22777
2020-07-26,18,25068,22887
2020-07-26,19,23772,22155
2020-07-26,20,23453,21561
2020-07-26,21,23251,21178
2020-07-26,22,22209,20004
2020-07-26,23,20500,18457
2020-07-26,24,19977,17162
2020-07-27,1,19168,16282
2020-07-27,2,18511,15608
2020-07-27,3,18442,15206
2020-07-27,4,18599,15093
2020-07-27,5,18840,15333
2020-07-27,6,19172,16245
2020-07-27,7,20710,18049
2020-07-27,8,21786,19461
2020-07-27,9,22728,20529
2020-07-27,10,23675,21558
2020-07-27,11,23920,21815
2020-07-27,12,24645,22459
2020-07-27,13,24599,22273
2020-07-27,14,25032,22679
2020-07-27,15,26192,23675
2020-07-27,16,26017,23618
2020-07-27,17,25704,23909
2020-07-27,18,25374,23685
2020-07-27,19,25082,23307
2020-07-27,20,24631,22424
2020-07-27,21,24453,22047
2020-07-27,22,22296,20351
2020-07-27,23,20338,18317
2020-07-27,24,18891,16829
2020-07-28,1,18245,15851
2020-07-28,2,17644,14900
2020-07-28,3,17365,14444
2020-07-28,4,17197,14298
2020-07-28,5,17528,14481
2020-07-28,6,17913,15008
2020-07-28,7,18454,16203
2020-07-28,8,18834,17309
2020-07-28,9,19582,18036
2020-07-28,10,20280,18643
2020-07-28,11,21217,19267
2020-07-28,12,21527,19749
2020-07-28,13,21691,19911
2020-07-28,14,21563,19953
2020-07-28,15,21923,20251
2020-07-28,16,22134,20548
2020-07-28,17,22831,21193
2020-07-28,18,23129,21402
2020-07-28,19,22885,21188
2020-07-28,20,22200,20389
2020-07-28,21,21381,19588
2020-07-28,22,20283,18469
2020-07-28,23,18698,16871
2020-07-28,24,17735,15548
2020-07-29,1,17168,14769
2020-07-29,2,16477,14076
2020-07-29,3,16983,13792
2020-07-29,4,17216,13826
2020-07-29,5,16777,13971
2020-07-29,6,16999,14680
2020-07-29,7,17452,15448
2020-07-29,8,17995,16505
2020-07-29,9,19260,17491
2020-07-29,10,20083,18258
2020-07-29,11,20601,18761
2020-07-29,12,21346,19637
2020-07-29,13,21851,20290
2020-07-29,14,21826,20233
2020-07-29,15,22370,20539
2020-07-29,16,22848,20985
2020-07-29,17,23444,21716
2020-07-29,18,23282,21794
2020-07-29,19,22483,20968
2020-07-29,20,21727,20063
2020-07-29,21,21346,19491
2020-07-29,22,19918,18344
2020-07-29,23,19057,17024
2020-07-29,24,17797,15726
2020-07-30,1,16969,14678
2020-07-30,2,16258,13948
2020-07-30,3,16182,13446
2020-07-30,4,16155,13255
2020-07-30,5,16369,13530
2020-07-30,6,16621,14014
2020-07-30,7,16849,14883
2020-07-30,8,17558,15911
2020-07-30,9,18571,16756
2020-07-30,10,19379,17475
2020-07-30,11,20230,18415
2020-07-30,12,20630,18942
2020-07-30,13,20943,19172
2020-07-30,14,21332,19413
2020-07-30,15,21631,19605
2020-07-30,16,22177,20041
2020-07-30,17,22722,20669
2020-07-30,18,22438,20546
2020-07-30,19,21945,20245
2020-07-30,20,21057,19516
2020-07-30,21,20468,18987
2020-07-30,22,19473,17857
2020-07-30,23,18280,16377
2020-07-30,24,16981,15069
2020-07-31,1,16444,14178
2020-07-31,2,16125,13616
2020-07-31,3,16298,13433
2020-07-31,4,16104,13155
2020-07-31,5,16229,13369
2020-07-31,6,16636,14067
2020-07-31,7,17059,15101
2020-07-31,8,17974,16132
2020-07-31,9,18704,16925
2020-07-31,10,19516,17719
2020-07-31,11,20295,18524
2020-07-31,12,21152,19317
2020-07-31,13,21503,19528
2020-07-31,14,21741,19790
2020-07-31,15,21705,19940
2020-07-31,16,22104,20349
2020-07-31,17,22550,20811
2020-07-31,18,22442,20726
2020-07-31,19,21992,20390
2020-07-31,20,21130,19518
2020-07-31,21,20342,18859
2020-07-31,22,19520,17832
2020-07-31,23,18026,16266
2020-07-31,24,16922,15084
2020-08-01,1,16229,14193
2020-08-01,2,15697,13452
2020-08-01,3,15197,12987
2020-08-01,4,14951,12715
2020-08-01,5,15047,12691
2020-08-01,6,15008,12693
2020-08-01,7,15393,13407
2020-08-01,8,15940,14622
2020-08-01,9,16981,15772
2020-08-01,10,18134,16772
2020-08-01,11,18879,17659
2020-08-01,12,19833,18411
2020-08-01,13,19842,18608
2020-08-01,14,20520,19180
2020-08-01,15,20345,19198
2020-08-01,16,20387,19525
2020-08-01,17,20141,19592
2020-08-01,18,20330,19224
2020-08-01,19,20112,18616
2020-08-01,20,19598,18017
2020-08-01,21,19711,17934
2020-08-01,22,18693,17171
2020-08-01,23,17876,16191
2020-08-01,24,17030,15153
2020-08-02,1,16529,14297
2020-08-02,2,15479,13680
2020-08-02,3,15124,13193
2020-08-02,4,15067,12935
2020-08-02,5,14850,12800
2020-08-02,6,14869,12831
2020-08-02,7,15607,13334
2020-08-02,8,16134,14206
2020-08-02,9,16806,14897
2020-08-02,10,17823,15791
2020-08-02,11,18481,16462
2020-08-02,12,18943,16988
2020-08-02,13,19058,17084
2020-08-02,14,19076,17215
2020-08-02,15,19627,17617
2020-08-02,16,20126,17845
2020-08-02,17,20264,18090
2020-08-02,18,20087,17790
2020-08-02,19,19374,17113
2020-08-02,20,19016,16904
2020-08-02,21,18842,16522
2020-08-02,22,17796,15603
2020-08-02,23,16990,14728
2020-08-02,24,16107,13831
2020-08-03,1,15499,13133
2020-08-03,2,15003,12636
2020-08-03,3,14687,12270
2020-08-03,4,14473,12052
2020-08-03,5,14680,12051
2020-08-03,6,14977,12188
2020-08-03,7,15081,12612
2020-08-03,8,15177,13293
2020-08-03,9,15784,13907
2020-08-03,10,16644,14710
2020-08-03,11,17400,15452
2020-08-03,12,18230,15998
2020-08-03,13,18492,16367
2020-08-03,14,18831,16730
2020-08-03,15,18716,16879
2020-08-03,16,19338,17216
2020-08-03,17,19508,17455
2020-08-03,18,19636,17511
2020-08-03,19,19261,17064
2020-08-03,20,19012,16805
2020-08-03,21,18359,16611
2020-08-03,22,17456,15651
2020-08-03,23,16289,14488
2020-08-03,24,15610,13681
2020-08-04,1,15052,13135
2020-08-04,2,14943,12769
2020-08-04,3,15351,12572
2020-08-04,4,15385,12620
2020-08-04,5,15686,12931
2020-08-04,6,16014,13752
2020-08-04,7,16751,14874
2020-08-04,8,17469,15892
2020-08-04,9,17896,16399
2020-08-04,10,18398,16876
2020-08-04,11,18819,17198
2020-08-04,12,19489,17718
2020-08-04,13,19634,17955
2020-08-04,14,19615,17971
2020-08-04,15,19899,18095
2020-08-04,16,20032,18380
2020-08-04,17,20179,18616
2020-08-04,18,19739,18187
2020-08-04,19,19458,17938
2020-08-04,20,19087,17587
2020-08-04,21,18501,17066
2020-08-04,22,17302,16007
2020-08-04,23,16020,14716
2020-08-04,24,15479,13739
2020-08-05,1,15098,13145
2020-08-05,2,15272,12796
2020-08-05,3,14938,12462
2020-08-05,4,14856,12379
2020-08-05,5,14914,12579
2020-08-05,6,15061,13106
2020-08-05,7,15748,13838
2020-08-05,8,16678,14671
2020-08-05,9,16655,14934
2020-08-05,10,16934,15155
2020-08-05,11,17012,15427
2020-08-05,12,17484,15774
2020-08-05,13,17663,15883
2020-08-05,14,17751,15894
2020-08-05,15,18119,16025
2020-08-05,16,18314,16480
2020-08-05,17,19111,17070
2020-08-05,18,19127,17263
2020-08-05,19,18762,17011
2020-08-05,20,18134,16506
2020-08-05,21,17636,16110
2020-08-05,22,16694,15196
2020-08-05,23,15896,14201
2020-08-05,24,15171,13182
2020-08-06,1,14754,12395
2020-08-06,2,14564,11977
2020-08-06,3,14672,11773
2020-08-06,4,14565,11723
2020-08-06,5,14895,12088
2020-08-06,6,15123,12675
2020-08-06,7,15532,13477
2020-08-06,8,15913,14093
2020-08-06,9,16406,14482
2020-08-06,10,16795,14926
2020-08-06,11,17174,15383
2020-08-06,12,17587,15876
2020-08-06,13,18079,16272
2020-08-06,14,18026,16344
2020-08-06,15,18511,16420
2020-08-06,16,19029,16941
2020-08-06,17,19797,17731
2020-08-06,18,20209,18269
2020-08-06,19,19837,18009
2020-08-06,20,19359,17382
2020-08-06,21,18932,17259
2020-08-06,22,17026,16068
2020-08-06,23,15882,14787
2020-08-06,24,15321,13671
2020-08-07,1,14717,12890
2020-08-07,2,14391,12424
2020-08-07,3,14403,12154
2020-08-07,4,14299,12104
2020-08-07,5,14572,12472
2020-08-07,6,15332,13166
2020-08-07,7,15822,13828
2020-08-07,8,16575,14804
2020-08-07,9,17122,15489
2020-08-07,10,17414,16017
2020-08-07,11,17679,16486
2020-08-07,12,18083,16946
2020-08-07,13,18773,17226
2020-08-07,14,19043,17417
2020-08-07,15,19624,17777
2020-08-07,16,20130,18177
2020-08-07,17,20926,18735
2020-08-07,18,20993,19016
2020-08-07,19,20019,18762
2020-08-07,20,19394,18037
2020-08-07,21,18815,17500
2020-08-07,22,17563,16400
2020-08-07,23,16454,15166
2020-08-07,24,15834,14076
2020-08-08,1,15367,13253
2020-08-08,2,15191,12693
2020-08-08,3,14780,12314
2020-08-08,4,14705,12094
2020-08-08,5,14814,12118
2020-08-08,6,14855,12228
2020-08-08,7,15096,12778
2020-08-08,8,15636,13594
2020-08-08,9,16260,14446
2020-08-08,10,16939,15265
2020-08-08,11,17926,16122
2020-08-08,12,18258,16667
2020-08-08,13,18469,17016
2020-08-08,14,18707,17231
2020-08-08,15,19022,17579
2020-08-08,16,19679,18028
2020-08-08,17,20360,18605
2020-08-08,18,20325,18767
2020-08-08,19,20041,18292
2020-08-08,20,19400,17543
2020-08-08,21,18750,17032
2020-08-08,22,17902,16204
2020-08-08,23,16847,14987
2020-08-08,24,15850,13904
2020-08-09,1,15517,13084
2020-08-09,2,15639,12600
2020-08-09,3,15527,12287
2020-08-09,4,15223,12051
2020-08-09,5,15262,12094
2020-08-09,6,15387,12200
2020-08-09,7,15795,12696
2020-08-09,8,16040,13643
2020-08-09,9,16478,14834
2020-08-09,10,17473,15950
2020-08-09,11,18652,16997
2020-08-09,12,19576,17872
2020-08-09,13,20169,18221
2020-08-09,14,20508,18502
2020-08-09,15,21061,19003
2020-08-09,16,21842,19864
2020-08-09,17,22510,20502
2020-08-09,18,22673,20676
2020-08-09,19,22125,20167
2020-08-09,20,22037,19956
2020-08-09,21,21330,19569
2020-08-09,22,19925,18435
2020-08-09,23,18285,17030
2020-08-09,24,17722,15862
2020-08-10,1,16993,14964
2020-08-10,2,16690,14371
2020-08-10,3,16488,13989
2020-08-10,4,16656,13903
2020-08-10,5,17197,14190
2020-08-10,6,17329,15027
2020-08-10,7,18148,16234
2020-08-10,8,19809,18003
2020-08-10,9,20984,19168
2020-08-10,10,22514,20609
2020-08-10,11,23046,21444
2020-08-10,12,23423,22051
2020-08-10,13,24097,22566
2020-08-10,14,24068,22671
2020-08-10,15,24249,22888
2020-08-10,16,24572,23389
2020-08-10,17,24723,23767
2020-08-10,18,24964,23823
2020-08-10,19,24749,23337
2020-08-10,20,24168,22534
2020-08-10,21,23153,21638
2020-08-10,22,21841,20139
2020-08-10,23,19823,18423
2020-08-10,24,18598,16920
2020-08-11,1,17499,15857
2020-08-11,2,17238,15281
2020-08-11,3,17576,14954
2020-08-11,4,17910,15047
2020-08-11,5,17598,15060
2020-08-11,6,17771,15869
2020-08-11,7,18701,17011
2020-08-11,8,19933,18308
2020-08-11,9,20685,18954
2020-08-11,10,21909,20240
2020-08-11,11,22569,20834
2020-08-11,12,22624,21136
2020-08-11,13,22695,21307
2020-08-11,14,23182,21508
2020-08-11,15,23107,21499
2020-08-11,16,23541,21830
2020-08-11,17,23299,21980
2020-08-11,18,22920,21771
2020-08-11,19,22272,21120
2020-08-11,20,21491,20276
2020-08-11,21,20957,19330
2020-08-11,22,19283,17686
2020-08-11,23,18015,16032
2020-08-11,24,16796,14905
2020-08-12,1,16007,14001
2020-08-12,2,15533,13385
2020-08-12,3,15232,13053
2020-08-12,4,15023,12882
2020-08-12,5,15095,13005
2020-08-12,6,15848,13709
2020-08-12,7,16593,14608
2020-08-12,8,17954,15847
2020-08-12,9,18607,16669
2020-08-12,10,19260,17532
2020-08-12,11,19923,18331
2020-08-12,12,20535,18991
2020-08-12,13,21313,19355
2020-08-12,14,21914,19903
2020-08-12,15,21897,20384
2020-08-12,16,22895,21345
2020-08-12,17,23425,21913
2020-08-12,18,23459,22078
2020-08-12,19,22866,21783
2020-08-12,20,21944,20770
2020-08-12,21,21649,20177
2020-08-12,22,20117,18760
2020-08-12,23,18629,17083
2020-08-12,24,17735,15764
2020-08-13,1,16183,14716
2020-08-13,2,15669,13966
2020-08-13,3,15348,13548
2020-08-13,4,15581,13503
2020-08-13,5,15894,13730
2020-08-13,6,16460,14332
2020-08-13,7,16760,15244
2020-08-13,8,17934,16496
2020-08-13,9,18923,17538
2020-08-13,10,20139,18602
2020-08-13,11,20529,19311
2020-08-13,12,21168,20027
2020-08-13,13,21800,20602
2020-08-13,14,22234,21121
2020-08-13,15,22959,21415
2020-08-13,16,22717,21867
2020-08-13,17,23139,22323
2020-08-13,18,22626,22058
2020-08-13,19,22693,21635
2020-08-13,20,22234,20793
2020-08-13,21,21870,20268
2020-08-13,22,20474,18823
2020-08-13,23,18839,17098
2020-08-13,24,17916,15748
2020-08-14,1,16983,14719
2020-08-14,2,16111,13935
2020-08-14,3,15842,13521
2020-08-14,4,16261,13359
2020-08-14,5,16078,13611
2020-08-14,6,16517,14226
2020-08-14,7,17302,15281
2020-08-14,8,18590,16737
2020-08-14,9,19663,17839
2020-08-14,10,20215,18458
2020-08-14,11,20593,19083
2020-08-14,12,20958,19465
2020-08-14,13,21448,19953
2020-08-14,14,22011,20211
2020-08-14,15,22274,20404
2020-08-14,16,22336,20623
2020-08-14,17,22648,21155
2020-08-14,18,22774,21265
2020-08-14,19,22350,20746
2020-08-14,20,21473,19780
2020-08-14,21,20622,18826
2020-08-14,22,19176,17683
2020-08-14,23,18097,16308
2020-08-14,24,16901,14919
2020-08-15,1,16240,14000
2020-08-15,2,15685,13311
2020-08-15,3,15989,13066
2020-08-15,4,15806,12820
2020-08-15,5,15793,12791
2020-08-15,6,15190,12854
2020-08-15,7,15587,13358
2020-08-15,8,15986,14343
2020-08-15,9,16991,15379
2020-08-15,10,17844,16300
2020-08-15,11,18810,17276
2020-08-15,12,19434,18038
2020-08-15,13,19944,18529
2020-08-15,14,20316,18908
2020-08-15,15,20677,19391
2020-08-15,16,21182,19668
2020-08-15,17,21033,20055
2020-08-15,18,20740,20043
2020-08-15,19,20029,19364
2020-08-15,20,19749,18891
2020-08-15,21,19191,18399
2020-08-15,22,18165,17324
2020-08-15,23,16974,16118
2020-08-15,24,16654,15063
2020-08-16,1,16023,14128
2020-08-16,2,15520,13612
2020-08-16,3,15159,13188
2020-08-16,4,15111,12985
2020-08-16,5,14724,12638
2020-08-16,6,14561,12612
2020-08-16,7,14706,12923
2020-08-16,8,15479,13829
2020-08-16,9,16157,14830
2020-08-16,10,17155,15912
2020-08-16,11,17532,16286
2020-08-16,12,17968,16570
2020-08-16,13,17717,16464
2020-08-16,14,17826,16488
2020-08-16,15,18118,16750
2020-08-16,16,18550,17166
2020-08-16,17,19392,18051
2020-08-16,18,19528,18221
2020-08-16,19,19112,17850
2020-08-16,20,18684,17426
2020-08-16,21,18489,17168
2020-08-16,22,17270,16031
2020-08-16,23,16319,15043
2020-08-16,24,15362,13968
2020-08-17,1,14665,13382
2020-08-17,2,14161,12955
2020-08-17,3,13924,12541
2020-08-17,4,13821,12499
2020-08-17,5,14370,12897
2020-08-17,6,14941,13480
2020-08-17,7,15375,14154
2020-08-17,8,16165,15188
2020-08-17,9,17478,16258
2020-08-17,10,18226,17029
2020-08-17,11,18709,17386
2020-08-17,12,19209,18054
2020-08-17,13,19680,18379
2020-08-17,14,19755,18389
2020-08-17,15,19252,17760
2020-08-17,16,19881,18124
2020-08-17,17,20126,18509
2020-08-17,18,20166,18566
2020-08-17,19,19526,18015
2020-08-17,20,19078,17648
2020-08-17,21,18530,17251
2020-08-17,22,17534,16067
2020-08-17,23,15700,14749
2020-08-17,24,15090,13744
2020-08-18,1,14631,13140
2020-08-18,2,13884,12570
2020-08-18,3,13762,12167
2020-08-18,4,14244,12312
2020-08-18,5,14378,12581
2020-08-18,6,14975,13070
2020-08-18,7,15496,14015
2020-08-18,8,16354,14881
2020-08-18,9,16842,15388
2020-08-18,10,17170,15721
2020-08-18,11,17458,16103
2020-08-18,12,17971,16586
2020-08-18,13,18200,16807
2020-08-18,14,18333,16803
2020-08-18,15,18508,16905
2020-08-18,16,19034,17141
2020-08-18,17,19634,17609
2020-08-18,18,19497,17561
2020-08-18,19,19295,17307
2020-08-18,20,18942,16826
2020-08-18,21,17887,16265
2020-08-18,22,16646,15181
2020-08-18,23,15442,14005
2020-08-18,24,14608,13035
2020-08-19,1,14530,12578
2020-08-19,2,14054,12180
2020-08-19,3,13722,11795
2020-08-19,4,13881,11847
2020-08-19,5,14036,12150
2020-08-19,6,14828,12979
2020-08-19,7,15137,13798
2020-08-19,8,15679,14553
2020-08-19,9,16035,14796
2020-08-19,10,16292,14957
2020-08-19,11,16690,15381
2020-08-19,12,16667,15613
2020-08-19,13,16968,15774
2020-08-19,14,17323,15964
2020-08-19,15,17551,16001
2020-08-19,16,18122,16491
2020-08-19,17,18755,17114
2020-08-19,18,18512,17275
2020-08-19,19,18568,17038
2020-08-19,20,18102,16759
2020-08-19,21,17711,16273
2020-08-19,22,16620,15127
2020-08-19,23,15462,13986
2020-08-19,24,14560,13093
2020-08-20,1,14143,12533
2020-08-20,2,14003,12092
2020-08-20,3,13878,11856
2020-08-20,4,13942,11831
2020-08-20,5,13983,12067
2020-08-20,6,14044,12749
2020-08-20,7,14927,13712
2020-08-20,8,15792,14344
2020-08-20,9,16293,15018
2020-08-20,10,16570,15347
2020-08-20,11,16816,15696
2020-08-20,12,17111,16143
2020-08-20,13,17562,16499
2020-08-20,14,17790,16712
2020-08-20,15,18454,17054
2020-08-20,16,19198,17774
2020-08-20,17,19840,18354
2020-08-20,18,19864,18444
2020-08-20,19,19672,18130
2020-08-20,20,18921,17628
2020-08-20,21,18284,16995
2020-08-20,22,17523,15962
2020-08-20,23,16106,14726
2020-08-20,24,15609,13745
2020-08-21,1,14933,13029
2020-08-21,2,14544,12557
2020-08-21,3,14615,12299
2020-08-21,4,14929,12390
2020-08-21,5,14797,12697
2020-08-21,6,15167,13544
2020-08-21,7,15298,14475
2020-08-21,8,16301,15405
2020-08-21,9,17234,15984
2020-08-21,10,17821,16654
2020-08-21,11,18670,17377
2020-08-21,12,19288,17989
2020-08-21,13,19861,18524
2020-08-21,14,20196,18973
2020-08-21,15,20431,19098
2020-08-21,16,21284,19829
2020-08-21,17,21880,20389
2020-08-21,18,21613,20308
2020-08-21,19,21193,19875
2020-08-21,20,20734,19444
2020-08-21,21,20300,18881
2020-08-21,22,19082,17556
2020-08-21,23,17584,16207
2020-08-21,24,16173,14988
2020-08-22,1,15025,14006
2020-08-22,2,14739,13384
2020-08-22,3,14482,12924
2020-08-22,4,14361,12744
2020-08-22,5,14511,12895
2020-08-22,6,14402,13037
2020-08-22,7,14467,13498
2020-08-22,8,15244,14291
2020-08-22,9,16444,15306
2020-08-22,10,17655,16379
2020-08-22,11,18942,17464
2020-08-22,12,19833,18222
2020-08-22,13,20306,18735
2020-08-22,14,20537,19075
2020-08-22,15,20893,19364
2020-08-22,16,21344,19826
2020-08-22,17,21841,20327
2020-08-22,18,21850,20554
2020-08-22,19,21160,19900
2020-08-22,20,20975,19221
2020-08-22,21,20288,18573
2020-08-22,22,19032,17441
2020-08-22,23,17697,16239
2020-08-22,24,16829,15279
2020-08-23,1,15612,14301
2020-08-23,2,14889,13606
2020-08-23,3,14453,13058
2020-08-23,4,14723,12823
2020-08-23,5,14866,12626
2020-08-23,6,14935,12766
2020-08-23,7,14780,13113
2020-08-23,8,15757,14144
2020-08-23,9,17099,15509
2020-08-23,10,18471,16774
2020-08-23,11,19415,17886
2020-08-23,12,20235,18794
2020-08-23,13,21204,19652
2020-08-23,14,21822,20121
2020-08-23,15,21835,20480
2020-08-23,16,21828,20857
2020-08-23,17,22267,21391
2020-08-23,18,22300,21442
2020-08-23,19,22191,20856
2020-08-23,20,21614,20265
2020-08-23,21,20972,19431
2020-08-23,22,19967,18220
2020-08-23,23,18707,16837
2020-08-23,24,17216,15659
2020-08-24,1,15858,14670
2020-08-24,2,15790,14197
2020-08-24,3,16199,13963
2020-08-24,4,15924,13868
2020-08-24,5,16381,14371
2020-08-24,6,16661,15131
2020-08-24,7,17447,16084
2020-08-24,8,18589,17401
2020-08-24,9,20007,18733
2020-08-24,10,21176,19843
2020-08-24,11,21831,20661
2020-08-24,12,22576,21455
2020-08-24,13,22944,21919
2020-08-24,14,23597,22220
2020-08-24,15,24152,22556
2020-08-24,16,24722,22962
2020-08-24,17,24906,23415
2020-08-24,18,24691,23335
2020-08-24,19,23937,22651
2020-08-24,20,23035,21747
2020-08-24,21,22692,21147
2020-08-24,22,21446,19831
2020-08-24,23,19529,18272
2020-08-24,24,18515,17030
2020-08-25,1,17650,16264
2020-08-25,2,17198,15624
2020-08-25,3,16330,14974
2020-08-25,4,16391,14968
2020-08-25,5,16501,14977
2020-08-25,6,17282,15672
2020-08-25,7,17927,16521
2020-08-25,8,18942,17771
2020-08-25,9,20040,18680
2020-08-25,10,20524,19162
2020-08-25,11,21016,19443
2020-08-25,12,21333,19746
2020-08-25,13,21363,19863
2020-08-25,14,21436,20017
2020-08-25,15,21461,20025
2020-08-25,16,21703,20363
2020-08-25,17,22169,20750
2020-08-25,18,21486,20270
2020-08-25,19,20649,19604
2020-08-25,20,20308,19058
2020-08-25,21,19884,18387
2020-08-25,22,18002,16897
2020-08-25,23,16682,15527
2020-08-25,24,15362,14356
2020-08-26,1,14901,13620
2020-08-26,2,14663,13103
2020-08-26,3,14446,12789
2020-08-26,4,14467,12631
2020-08-26,5,14796,12901
2020-08-26,6,15602,13680
2020-08-26,7,15881,14279
2020-08-26,8,16225,15024
2020-08-26,9,16503,15323
2020-08-26,10,16793,15572
2020-08-26,11,17316,15940
2020-08-26,12,17413,16156
2020-08-26,13,18053,16662
2020-08-26,14,18129,16778
2020-08-26,15,18300,16815
2020-08-26,16,18725,17260
2020-08-26,17,18943,17665
2020-08-26,18,19151,17825
2020-08-26,19,18838,17580
2020-08-26,20,19010,17578
2020-08-26,21,18308,17080
2020-08-26,22,17356,16101
2020-08-26,23,16379,14901
2020-08-26,24,15826,13991
2020-08-27,1,15530,13456
2020-08-27,2,15220,13049
2020-08-27,3,14752,12654
2020-08-27,4,14821,12890
2020-08-27,5,15276,13262
2020-08-27,6,15962,14211
2020-08-27,7,17289,15233
2020-08-27,8,18442,16372
2020-08-27,9,18872,17345
2020-08-27,10,20072,18317
2020-08-27,11,20854,19306
2020-08-27,12,21559,20070
2020-08-27,13,21820,20341
2020-08-27,14,21948,20293
2020-08-27,15,21704,19976
2020-08-27,16,21171,19478
2020-08-27,17,21466,19912
2020-08-27,18,21562,20070
2020-08-27,19,20915,19496
2020-08-27,20,20524,19161
2020-08-27,21,19818,18472
2020-08-27,22,18412,17221
2020-08-27,23,17048,15900
2020-08-27,24,15945,14813
2020-08-28,1,15171,14094
2020-08-28,2,14950,13538
2020-08-28,3,14930,13166
2020-08-28,4,14726,13026
2020-08-28,5,14768,13213
2020-08-28,6,15506,14110
2020-08-28,7,16347,15074
2020-08-28,8,17091,15940
2020-08-28,9,17550,16381
2020-08-28,10,17975,16774
2020-08-28,11,18292,17200
2020-08-28,12,18879,17463
2020-08-28,13,19433,17917
2020-08-28,14,19405,17988
2020-08-28,15,19109,17732
2020-08-28,16,19243,17897
2020-08-28,17,19170,17884
2020-08-28,18,18953,17598
2020-08-28,19,18420,17017
2020-08-28,20,18653,17154
2020-08-28,21,18220,16560
2020-08-28,22,17616,15726
2020-08-28,23,16747,14734
2020-08-28,24,16367,13800
2020-08-29,1,16383,13353
2020-08-29,2,16529,13062
2020-08-29,3,16327,12818
2020-08-29,4,16409,12845
2020-08-29,5,16243,12924
2020-08-29,6,16191,12960
2020-08-29,7,15954,13477
2020-08-29,8,16310,14393
2020-08-29,9,17141,15171
2020-08-29,10,17706,15712
2020-08-29,11,18413,16383
2020-08-29,12,18359,16740
2020-08-29,13,18186,16554
2020-08-29,14,17926,16263
2020-08-29,15,17392,15719
2020-08-29,16,17578,15964
2020-08-29,17,18165,16350
2020-08-29,18,18388,16380
2020-08-29,19,17913,15731
2020-08-29,20,17129,15301
2020-08-29,21,16503,14834
2020-08-29,22,16375,14057
2020-08-29,23,15889,13230
2020-08-29,24,14954,12345
2020-08-30,1,14457,11763
